geoAbb,seriesDate,dateLabel,item2,GovAgency,Business,CommNPO,BusNPO,GovAgencyStat,BusinessStat,CommNPOStat,BusNPOStat
BC,2021.25,2021 Q2,Obtention de financement,0.012,0.11699999999999999,0.026000000000000002,0.091,A,A,A,D
YT,2021.25,2021 Q2,Obtention de financement,0,0.073,0.127,NA,A,A,C,NA
NT,2021.25,2021 Q2,Obtention de financement,0,0.1,0.156,0.128,A,B,C,E
NU,2021.25,2021 Q2,Obtention de financement,0,0.2,0.258,0,A,B,D,A
CA,2021.25,2021 Q2,Pénurie d'espace ou d'équipement,0.106,0.061,0.068,0.073,B,A,A,B
NL,2021.25,2021 Q2,Pénurie d'espace ou d'équipement,0.226,0.04,0.042,0.115,E,A,A,D
PE,2021.25,2021 Q2,Pénurie d'espace ou d'équipement,0.171,0.057999999999999996,0.09699999999999999,0.348,D,A,B,E
NS,2021.25,2021 Q2,Pénurie d'espace ou d'équipement,0.145,0.054000000000000006,0.067,0.069,E,A,B,C
NB,2021.25,2021 Q2,Pénurie d'espace ou d'équipement,NA,0.079,0.114,0.023,NA,A,C,A
QC,2021.25,2021 Q2,Pénurie d'espace ou d'équipement,0.048,0.069,0.085,0.1,B,A,B,C
ON,2021.25,2021 Q2,Pénurie d'espace ou d'équipement,0.027000000000000003,0.063,0.042,0,A,A,A,A
MB,2021.25,2021 Q2,Pénurie d'espace ou d'équipement,NA,0.057,0.048,0.042,NA,A,B,B
SK,2021.25,2021 Q2,Pénurie d'espace ou d'équipement,NA,0.045,0.026000000000000002,0,NA,A,A,A
AB,2021.25,2021 Q2,Pénurie d'espace ou d'équipement,NA,0.025,0.162,0.01,NA,A,C,A
BC,2021.25,2021 Q2,Pénurie d'espace ou d'équipement,0.09300000000000001,0.079,0.015,0.135,D,A,A,D
YT,2021.25,2021 Q2,Pénurie d'espace ou d'équipement,0,0.095,0.127,0,A,B,C,A
NT,2021.25,2021 Q2,Pénurie d'espace ou d'équipement,0,0.092,0.204,0.094,A,B,D,D
NU,2021.25,2021 Q2,Pénurie d'espace ou d'équipement,0,0.004,0.16399999999999998,0.07400000000000001,A,A,C,C
CA,2021.25,2021 Q2,Difficulté à attirer de nouveaux clients,0.223,0.28,0.23800000000000002,0.324,D,A,B,C
NL,2021.25,2021 Q2,Difficulté à attirer de nouveaux clients,0.094,0.22399999999999998,0.18899999999999997,0.69,C,A,C,E
PE,2021.25,2021 Q2,Difficulté à attirer de nouveaux clients,0.059000000000000004,0.159,0.171,NA,B,A,B,NA
NS,2021.25,2021 Q2,Difficulté à attirer de nouveaux clients,0.064,0.2,0.188,0.158,B,A,C,D
NB,2021.25,2021 Q2,Difficulté à attirer de nouveaux clients,0.157,0.214,0.207,0.265,E,A,C,E
QC,2021.25,2021 Q2,Difficulté à attirer de nouveaux clients,0.061,0.24,0.251,0.247,B,A,C,E
ON,2021.25,2021 Q2,Difficulté à attirer de nouveaux clients,NA,0.31,0.228,NA,NA,A,C,NA
MB,2021.25,2021 Q2,Difficulté à attirer de nouveaux clients,0.02,0.23800000000000002,0.29,0.057999999999999996,A,A,C,B
SK,2021.25,2021 Q2,Difficulté à attirer de nouveaux clients,0.053,0.23199999999999998,0.084,0.01,B,A,B,A
AB,2021.25,2021 Q2,Difficulté à attirer de nouveaux clients,NA,0.316,0.439,NA,NA,A,D,NA
BC,2021.25,2021 Q2,Difficulté à attirer de nouveaux clients,NA,0.273,0.107,0.27399999999999997,NA,A,B,E
YT,2021.25,2021 Q2,Difficulté à attirer de nouveaux clients,0,0.166,0.506,NA,A,B,E,NA
NT,2021.25,2021 Q2,Difficulté à attirer de nouveaux clients,0,0.191,0.11699999999999999,0.129,A,B,C,D
NU,2021.25,2021 Q2,Difficulté à attirer de nouveaux clients,0.131,0.255,0.076,0.091,D,B,B,C
CA,2021.25,2021 Q2,Flux de trésorerie ou dette,0.08199999999999999,0.226,0.184,0.168,B,A,B,C
NL,2021.25,2021 Q2,Flux de trésorerie ou dette,0,0.19899999999999998,0.19,0.34,A,A,C,E
PE,2021.25,2021 Q2,Flux de trésorerie ou dette,0.059000000000000004,0.195,0.126,0.598,B,A,B,E
NS,2021.25,2021 Q2,Flux de trésorerie ou dette,0.177,0.192,0.203,0.042,E,A,C,B
NB,2021.25,2021 Q2,Flux de trésorerie ou dette,NA,0.171,0.162,0.10099999999999999,NA,A,C,D
QC,2021.25,2021 Q2,Flux de trésorerie ou dette,0.001,0.138,0.17,0.11599999999999999,A,A,C,D
ON,2021.25,2021 Q2,Flux de trésorerie ou dette,0.015,0.247,0.223,0.077,A,A,C,C
MB,2021.25,2021 Q2,Flux de trésorerie ou dette,0,0.24,0.14800000000000002,NA,A,A,B,NA
SK,2021.25,2021 Q2,Flux de trésorerie ou dette,0.025,0.22699999999999998,0.136,0.026000000000000002,A,A,B,A
AB,2021.25,2021 Q2,Flux de trésorerie ou dette,NA,0.276,0.247,0.01,NA,A,C,A
BC,2021.25,2021 Q2,Flux de trésorerie ou dette,0.012,0.259,0.08900000000000001,0.302,A,A,C,E
YT,2021.25,2021 Q2,Flux de trésorerie ou dette,0,0.2,0.16399999999999998,NA,A,B,C,NA
NT,2021.25,2021 Q2,Flux de trésorerie ou dette,0.021,0.121,0.053,0.03,A,B,B,A
NU,2021.25,2021 Q2,Flux de trésorerie ou dette,0,0.191,0.10400000000000001,0.091,A,B,D,C
CA,2021.25,2021 Q2,Fluctuations in demand,0.09300000000000001,0.27399999999999997,0.16699999999999998,0.233,B,A,B,C
NL,2021.25,2021 Q2,Fluctuations in demand,0,0.265,0.08,0.08199999999999999,A,A,B,C
PE,2021.25,2021 Q2,Fluctuations in demand,0.11800000000000001,0.17300000000000001,0.084,0.195,C,A,B,E
NS,2021.25,2021 Q2,Fluctuations in demand,0.059000000000000004,0.267,0.09300000000000001,0.083,C,A,B,C
NB,2021.25,2021 Q2,Fluctuations in demand,0.139,0.177,0.122,0.273,E,A,B,E
QC,2021.25,2021 Q2,Fluctuations in demand,0.02,0.193,0.20600000000000002,0.019,A,A,C,A
ON,2021.25,2021 Q2,Fluctuations in demand,0.011000000000000001,0.311,0.163,NA,A,A,C,NA
MB,2021.25,2021 Q2,Fluctuations in demand,NA,0.276,0.13699999999999998,0.031,NA,A,B,B
SK,2021.25,2021 Q2,Fluctuations in demand,0.065,0.264,0.068,0.015,B,A,A,A
AB,2021.25,2021 Q2,Fluctuations in demand,NA,0.345,0.287,NA,NA,A,D,NA
BC,2021.25,2021 Q2,Fluctuations in demand,0.003,0.25,0.075,0.172,A,A,B,D
YT,2021.25,2021 Q2,Fluctuations in demand,0,0.226,0.102,NA,A,B,B,NA
NT,2021.25,2021 Q2,Fluctuations in demand,0,0.29100000000000004,0.11699999999999999,0.094,A,B,C,D
NU,2021.25,2021 Q2,Fluctuations in demand,0.131,0.239,0.222,0.091,D,B,D,C
CA,2021.25,2021 Q2,Augmentation de la concurrence,0.033,0.17600000000000002,0.044000000000000004,0.035,A,A,A,A
NL,2021.25,2021 Q2,Augmentation de la concurrence,0,0.151,0.071,0.139,A,A,B,E
PE,2021.25,2021 Q2,Augmentation de la concurrence,0.059000000000000004,0.11800000000000001,0.015,0.019,B,A,A,A
NS,2021.25,2021 Q2,Augmentation de la concurrence,0.051,0.128,0.054000000000000006,0,C,A,B,A
NB,2021.25,2021 Q2,Augmentation de la concurrence,0,0.14,0.015,0.071,A,A,A,C
QC,2021.25,2021 Q2,Augmentation de la concurrence,0.003,0.135,0.051,0.113,A,A,B,D
ON,2021.25,2021 Q2,Augmentation de la concurrence,0.006999999999999999,0.191,0.06,0.019,A,A,B,A
MB,2021.25,2021 Q2,Augmentation de la concurrence,0,0.151,0.012,0,A,A,A,A
SK,2021.25,2021 Q2,Augmentation de la concurrence,0.008,0.165,0.004,0.006,A,A,A,A
AB,2021.25,2021 Q2,Augmentation de la concurrence,0.184,0.22899999999999998,0.042,0,E,A,A,A
BC,2021.25,2021 Q2,Augmentation de la concurrence,0,0.172,0.023,0.019,A,A,A,A
YT,2021.25,2021 Q2,Augmentation de la concurrence,0,0.11699999999999999,0.217,0,A,B,E,A
NT,2021.25,2021 Q2,Augmentation de la concurrence,0,0.183,0,0,A,B,A,A
NU,2021.25,2021 Q2,Augmentation de la concurrence,0,0.265,0.06,0,A,B,B,A
CA,2021.25,2021 Q2,Insuffisance de la demande,0.113,0.19899999999999998,0.145,0.203,C,A,B,C
NL,2021.25,2021 Q2,Insuffisance de la demande,0.016,0.214,0.133,NA,A,A,B,NA
PE,2021.25,2021 Q2,Insuffisance de la demande,0,0.11900000000000001,0.095,0.019,A,A,B,A
NS,2021.25,2021 Q2,Insuffisance de la demande,0.08900000000000001,0.16399999999999998,0.073,0,C,A,B,A
NB,2021.25,2021 Q2,Insuffisance de la demande,0.125,0.10300000000000001,0.052000000000000005,0.113,E,A,A,D
QC,2021.25,2021 Q2,Insuffisance de la demande,0.052000000000000005,0.141,0.161,0.068,B,A,B,C
ON,2021.25,2021 Q2,Insuffisance de la demande,0.165,0.228,0.193,NA,E,A,C,NA
MB,2021.25,2021 Q2,Insuffisance de la demande,0.024,0.191,0.131,0.077,A,A,C,C
SK,2021.25,2021 Q2,Insuffisance de la demande,0.065,0.17800000000000002,0.051,0.11199999999999999,B,A,A,E
AB,2021.25,2021 Q2,Insuffisance de la demande,0.19899999999999998,0.26899999999999996,0.10099999999999999,0.01,E,A,C,A
BC,2021.25,2021 Q2,Insuffisance de la demande,0.003,0.171,0.11699999999999999,0.275,A,A,C,E
YT,2021.25,2021 Q2,Insuffisance de la demande,0,0.122,0.32,0,A,B,D,A
NT,2021.25,2021 Q2,Insuffisance de la demande,0,0.16899999999999998,0,0,A,B,A,A
NU,2021.25,2021 Q2,Insuffisance de la demande,0.131,0.311,0.24,0.091,D,B,D,C
CA,2021.25,2021 Q2,Maintien des stocks,0.157,0.14300000000000002,0.040999999999999995,0.013999999999999999,D,A,A,A
NL,2021.25,2021 Q2,Maintien des stocks,0.149,0.174,0.081,0,E,A,C,A
PE,2021.25,2021 Q2,Maintien des stocks,0.11800000000000001,0.135,0.004,0.019,C,A,A,A
NS,2021.25,2021 Q2,Maintien des stocks,0.087,0.182,0.02,0,D,A,A,A
NB,2021.25,2021 Q2,Maintien des stocks,NA,0.14300000000000002,0.008,0.17800000000000002,NA,A,A,D
QC,2021.25,2021 Q2,Maintien des stocks,0.005,0.151,0.025,0.025,A,A,A,A
ON,2021.25,2021 Q2,Maintien des stocks,NA,0.138,0.08,0,NA,A,B,A
MB,2021.25,2021 Q2,Maintien des stocks,0,0.182,0.028999999999999998,0.042,A,A,A,B
SK,2021.25,2021 Q2,Maintien des stocks,0,0.16,0.053,0,A,A,B,A
AB,2021.25,2021 Q2,Maintien des stocks,NA,0.11199999999999999,0.015,0,NA,A,A,A
BC,2021.25,2021 Q2,Maintien des stocks,0.002,0.14800000000000002,0.001,0,A,A,A,A
YT,2021.25,2021 Q2,Maintien des stocks,0,0.107,0,0,A,B,A,A
NT,2021.25,2021 Q2,Maintien des stocks,0,0.062,0.038,0,A,A,B,A
NU,2021.25,2021 Q2,Maintien des stocks,0,0.042,0.06,0,A,A,B,A
CA,2021.25,2021 Q2,Acquisition d'intrants à l'étranger,0.16899999999999998,0.11900000000000001,0.011000000000000001,0.057999999999999996,D,A,A,B
NL,2021.25,2021 Q2,Acquisition d'intrants à l'étranger,0.149,0.09300000000000001,0.005,0,E,A,A,A
PE,2021.25,2021 Q2,Acquisition d'intrants à l'étranger,0.11800000000000001,0.1,0,0,C,A,A,A
NS,2021.25,2021 Q2,Acquisition d'intrants à l'étranger,0,0.133,0.003,0,A,A,A,A
NB,2021.25,2021 Q2,Acquisition d'intrants à l'étranger,NA,0.1,0.026000000000000002,0.073,NA,A,A,C
QC,2021.25,2021 Q2,Acquisition d'intrants à l'étranger,0,0.09699999999999999,0.031,0.012,A,A,A,A
ON,2021.25,2021 Q2,Acquisition d'intrants à l'étranger,NA,0.132,0.001,0.005,NA,A,A,A
MB,2021.25,2021 Q2,Acquisition d'intrants à l'étranger,0,0.135,0.016,0.042,A,A,A,B
SK,2021.25,2021 Q2,Acquisition d'intrants à l'étranger,0.027000000000000003,0.11599999999999999,0.009000000000000001,0,A,A,A,A
AB,2021.25,2021 Q2,Acquisition d'intrants à l'étranger,NA,0.095,0,0,NA,A,A,A
BC,2021.25,2021 Q2,Acquisition d'intrants à l'étranger,0.095,0.14,0.001,0.158,D,A,A,E
YT,2021.25,2021 Q2,Acquisition d'intrants à l'étranger,0,0.096,0.009000000000000001,0,A,A,A,A
NT,2021.25,2021 Q2,Acquisition d'intrants à l'étranger,0,0.067,0,0,A,A,A,A
NU,2021.25,2021 Q2,Acquisition d'intrants à l'étranger,0,0.02,0,0,A,A,A,A
CA,2021.25,2021 Q2,Défis liés à l'exportation,0.035,0.033,0.003,0.011000000000000001,B,A,A,A
NL,2021.25,2021 Q2,Défis liés à l'exportation,0,0.013999999999999999,0,0,A,A,A,A
PE,2021.25,2021 Q2,Défis liés à l'exportation,0,0.034,0,0,A,A,A,A
NS,2021.25,2021 Q2,Défis liés à l'exportation,0,0.028999999999999998,0,0,A,A,A,A
NB,2021.25,2021 Q2,Défis liés à l'exportation,0.165,0.037000000000000005,0,0.006,E,A,A,A
QC,2021.25,2021 Q2,Défis liés à l'exportation,0,0.031,0.012,0.07,A,A,A,C
ON,2021.25,2021 Q2,Défis liés à l'exportation,0,0.039,0,0,A,A,A,A
MB,2021.25,2021 Q2,Défis liés à l'exportation,0,0.036000000000000004,0.002,0,A,A,A,A
SK,2021.25,2021 Q2,Défis liés à l'exportation,0,0.043,0,0,A,A,A,A
AB,2021.25,2021 Q2,Défis liés à l'exportation,NA,0.03,0,0,NA,A,A,A
BC,2021.25,2021 Q2,Défis liés à l'exportation,0,0.024,0,0,A,A,A,A
YT,2021.25,2021 Q2,Défis liés à l'exportation,0,0.015,0,0,A,A,A,A
NT,2021.25,2021 Q2,Défis liés à l'exportation,0,0.005,0,0,A,A,A,A
NU,2021.25,2021 Q2,Défis liés à l'exportation,0.131,0,0.013999999999999999,0,D,A,A,A
CA,2021.25,2021 Q2,Aucun,0.23800000000000002,0.158,0.185,0.191,C,A,A,C
NL,2021.25,2021 Q2,Aucun,0.449,0.21600000000000003,0.38,0.126,E,A,C,D
PE,2021.25,2021 Q2,Aucun,0.298,0.145,0.47,0.047,E,A,C,B
NS,2021.25,2021 Q2,Aucun,0.20199999999999999,0.177,0.29,0.634,E,A,C,E
NB,2021.25,2021 Q2,Aucun,0,0.226,0.17,0.306,A,A,C,E
QC,2021.25,2021 Q2,Aucun,0.5760000000000001,0.14400000000000002,0.17300000000000001,NA,E,A,C,NA
ON,2021.25,2021 Q2,Aucun,0.235,0.162,0.18899999999999997,0.068,E,A,C,C
MB,2021.25,2021 Q2,Aucun,NA,0.188,0.183,0.182,NA,A,B,E
SK,2021.25,2021 Q2,Aucun,0.27,0.129,0.263,NA,E,A,C,NA
AB,2021.25,2021 Q2,Aucun,0.019,0.141,0.09,NA,A,A,B,NA
BC,2021.25,2021 Q2,Aucun,0.158,0.166,0.177,0.07400000000000001,E,A,C,C
YT,2021.25,2021 Q2,Aucun,0,0.20600000000000002,0.107,0.136,A,B,C,E
NT,2021.25,2021 Q2,Aucun,NA,0.163,0.196,0.204,NA,B,D,E
NU,2021.25,2021 Q2,Aucun,NA,0.182,0.209,0.835,NA,B,C,D
CA,2021.5,2021 Q3,Recrutement d'employés qualifiés,0.35200000000000004,0.34600000000000003,0.344,0.402,E,A,B,D
NL,2021.5,2021 Q3,Recrutement d'employés qualifiés,0.076,0.237,0.07400000000000001,0.131,C,A,B,D
PE,2021.5,2021 Q3,Recrutement d'employés qualifiés,0.255,0.332,0.28300000000000003,NA,E,B,D,NA
NS,2021.5,2021 Q3,Recrutement d'employés qualifiés,0.036000000000000004,0.33799999999999997,0.19,0.131,B,A,C,D
NB,2021.5,2021 Q3,Recrutement d'employés qualifiés,0.153,0.34,0.29100000000000004,NA,E,A,C,NA
QC,2021.5,2021 Q3,Recrutement d'employés qualifiés,NA,0.47,0.556,NA,NA,A,D,NA
ON,2021.5,2021 Q3,Recrutement d'employés qualifiés,0.124,0.316,0.276,NA,C,A,D,NA
MB,2021.5,2021 Q3,Recrutement d'employés qualifiés,NA,0.278,0.366,NA,NA,A,D,NA
SK,2021.5,2021 Q3,Recrutement d'employés qualifiés,NA,0.31,0.262,0.07200000000000001,NA,B,C,B
AB,2021.5,2021 Q3,Recrutement d'employés qualifiés,NA,0.275,0.33399999999999996,NA,NA,A,E,NA
BC,2021.5,2021 Q3,Recrutement d'employés qualifiés,0.146,0.345,0.285,NA,E,A,D,NA
YT,2021.5,2021 Q3,Recrutement d'employés qualifiés,NA,0.401,0.39,0.2,NA,C,E,E
NT,2021.5,2021 Q3,Recrutement d'employés qualifiés,NA,0.415,0.262,NA,NA,B,D,NA
NU,2021.5,2021 Q3,Recrutement d'employés qualifiés,0.657,0.38299999999999995,0.47,0,E,C,E,A
CA,2021.5,2021 Q3,Augmentation des coûts liés aux intrants,0.102,0.39899999999999997,0.198,0.212,B,A,B,C
NL,2021.5,2021 Q3,Augmentation des coûts liés aux intrants,0.23,0.354,0.042,0.149,E,B,A,E
PE,2021.5,2021 Q3,Augmentation des coûts liés aux intrants,0.342,0.386,0.17300000000000001,NA,E,B,B,NA
NS,2021.5,2021 Q3,Augmentation des coûts liés aux intrants,0.10400000000000001,0.363,0.193,0.18600000000000003,E,A,C,D
NB,2021.5,2021 Q3,Augmentation des coûts liés aux intrants,0.013000000000000001,0.324,0.20199999999999999,0.013999999999999999,A,A,C,A
QC,2021.5,2021 Q3,Augmentation des coûts liés aux intrants,0.073,0.359,0.161,NA,C,A,B,NA
ON,2021.5,2021 Q3,Augmentation des coûts liés aux intrants,0.057999999999999996,0.402,0.193,0.023,B,A,D,A
MB,2021.5,2021 Q3,Augmentation des coûts liés aux intrants,0.14400000000000002,0.405,0.191,NA,D,A,C,NA
SK,2021.5,2021 Q3,Augmentation des coûts liés aux intrants,0.055,0.483,0.183,0.177,B,B,B,E
AB,2021.5,2021 Q3,Augmentation des coûts liés aux intrants,NA,0.461,0.302,NA,NA,A,D,NA
BC,2021.5,2021 Q3,Augmentation des coûts liés aux intrants,NA,0.387,0.233,NA,NA,A,C,NA
YT,2021.5,2021 Q3,Augmentation des coûts liés aux intrants,0,0.529,0.11800000000000001,0,A,C,C,A
NT,2021.5,2021 Q3,Augmentation des coûts liés aux intrants,0.10400000000000001,0.374,0.19699999999999998,0.02,D,C,D,A
NU,2021.5,2021 Q3,Augmentation des coûts liés aux intrants,0,0.436,0.11,0,A,C,C,A
CA,2021.5,2021 Q3,Coûts liés à l'assurance,0.16,0.256,0.21600000000000003,0.244,C,A,B,C
NL,2021.5,2021 Q3,Coûts liés à l'assurance,0.161,0.29100000000000004,0.154,0.11699999999999999,E,A,C,D
PE,2021.5,2021 Q3,Coûts liés à l'assurance,0.26,0.214,0.105,0.158,E,A,B,D
NS,2021.5,2021 Q3,Coûts liés à l'assurance,0,0.268,0.237,0.336,A,A,C,E
NB,2021.5,2021 Q3,Coûts liés à l'assurance,0.006999999999999999,0.247,0.349,NA,A,A,D,NA
QC,2021.5,2021 Q3,Coûts liés à l'assurance,NA,0.225,0.113,NA,NA,A,B,NA
ON,2021.5,2021 Q3,Coûts liés à l'assurance,0.07,0.24100000000000002,0.19699999999999998,0.18,C,A,D,E
MB,2021.5,2021 Q3,Coûts liés à l'assurance,0.032,0.22699999999999998,0.23199999999999998,NA,B,A,C,NA
SK,2021.5,2021 Q3,Coûts liés à l'assurance,NA,0.299,0.175,0.009000000000000001,NA,B,C,A
AB,2021.5,2021 Q3,Coûts liés à l'assurance,NA,0.35700000000000004,0.26899999999999996,NA,NA,A,D,NA
BC,2021.5,2021 Q3,Coûts liés à l'assurance,NA,0.242,0.371,0.192,NA,A,D,E
YT,2021.5,2021 Q3,Coûts liés à l'assurance,0,0.31,0.184,0,A,C,D,A
NT,2021.5,2021 Q3,Coûts liés à l'assurance,0,0.271,0.084,NA,A,C,B,NA
NU,2021.5,2021 Q3,Coûts liés à l'assurance,0.076,0.128,0.055999999999999994,0,B,B,C,A
CA,2021.5,2021 Q3,Pénurie de main-d'œuvre,0.23600000000000002,0.308,0.23800000000000002,0.257,E,A,B,D
NL,2021.5,2021 Q3,Pénurie de main-d'œuvre,NA,0.19,0.07200000000000001,0.013999999999999999,NA,A,B,A
PE,2021.5,2021 Q3,Pénurie de main-d'œuvre,NA,0.35700000000000004,0.23800000000000002,NA,NA,B,C,NA
NS,2021.5,2021 Q3,Pénurie de main-d'œuvre,0.036000000000000004,0.32899999999999996,0.098,0.023,B,A,B,A
NB,2021.5,2021 Q3,Pénurie de main-d'œuvre,0,0.28800000000000003,0.174,NA,A,A,C,NA
QC,2021.5,2021 Q3,Pénurie de main-d'œuvre,NA,0.46,0.401,NA,NA,A,D,NA
ON,2021.5,2021 Q3,Pénurie de main-d'œuvre,0.085,0.273,0.193,NA,C,A,D,NA
MB,2021.5,2021 Q3,Pénurie de main-d'œuvre,0.065,0.22699999999999998,0.26899999999999996,0.165,C,A,C,E
SK,2021.5,2021 Q3,Pénurie de main-d'œuvre,NA,0.239,0.11199999999999999,0.005,NA,B,B,A
AB,2021.5,2021 Q3,Pénurie de main-d'œuvre,NA,0.217,0.222,0.07200000000000001,NA,A,D,C
BC,2021.5,2021 Q3,Pénurie de main-d'œuvre,0.024,0.305,0.2,NA,A,A,C,NA
YT,2021.5,2021 Q3,Pénurie de main-d'œuvre,0.152,0.34700000000000003,0.311,0.134,E,C,E,D
NT,2021.5,2021 Q3,Pénurie de main-d'œuvre,NA,0.406,0.125,NA,NA,C,C,NA
NU,2021.5,2021 Q3,Pénurie de main-d'œuvre,NA,0.22399999999999998,0.209,0,NA,B,D,A
CA,2021.5,2021 Q3,Conservation d'employés qualifiés,0.255,0.245,0.24100000000000002,0.316,E,A,B,D
NL,2021.5,2021 Q3,Conservation d'employés qualifiés,NA,0.166,0.063,0,NA,A,B,A
PE,2021.5,2021 Q3,Conservation d'employés qualifiés,0.281,0.263,0.161,NA,E,B,C,NA
NS,2021.5,2021 Q3,Conservation d'employés qualifiés,0.036000000000000004,0.24600000000000002,0.182,0.16699999999999998,B,A,C,D
NB,2021.5,2021 Q3,Conservation d'employés qualifiés,0.013000000000000001,0.228,0.222,0.013999999999999999,A,A,C,A
QC,2021.5,2021 Q3,Conservation d'employés qualifiés,NA,0.313,0.33299999999999996,0.159,NA,A,D,D
ON,2021.5,2021 Q3,Conservation d'employés qualifiés,0.09699999999999999,0.235,0.203,NA,C,A,C,NA
MB,2021.5,2021 Q3,Conservation d'employés qualifiés,0.121,0.203,0.24,NA,D,A,C,NA
SK,2021.5,2021 Q3,Conservation d'employés qualifiés,NA,0.221,0.191,0.063,NA,B,C,B
AB,2021.5,2021 Q3,Conservation d'employés qualifiés,NA,0.18600000000000003,0.37799999999999995,NA,NA,A,E,NA
BC,2021.5,2021 Q3,Conservation d'employés qualifiés,0.057999999999999996,0.248,0.15,NA,C,A,C,NA
YT,2021.5,2021 Q3,Conservation d'employés qualifiés,NA,0.247,0.244,0.062,NA,B,D,B
NT,2021.5,2021 Q3,Conservation d'employés qualifiés,NA,0.295,0.373,0.15,NA,B,E,D
NU,2021.5,2021 Q3,Conservation d'employés qualifiés,NA,0.33399999999999996,0.33899999999999997,NA,NA,C,E,NA
CA,2021.5,2021 Q3,Coûts liés au transport,0.054000000000000006,0.24,0.055,0.055,B,A,A,B
NL,2021.5,2021 Q3,Coûts liés au transport,0.057,0.312,0.087,0.054000000000000006,C,B,B,B
PE,2021.5,2021 Q3,Coûts liés au transport,0.040999999999999995,0.183,0.06,0.047,B,A,B,B
NS,2021.5,2021 Q3,Coûts liés au transport,0,0.213,0.011000000000000001,0.057,A,A,A,C
NB,2021.5,2021 Q3,Coûts liés au transport,0.006999999999999999,0.24600000000000002,0.09699999999999999,0,A,A,C,A
QC,2021.5,2021 Q3,Coûts liés au transport,0.004,0.215,0.061,0.106,A,A,B,D
ON,2021.5,2021 Q3,Coûts liés au transport,0.008,0.217,0.037000000000000005,0.013999999999999999,A,A,A,A
MB,2021.5,2021 Q3,Coûts liés au transport,0.053,0.243,0.076,0.17,C,A,B,E
SK,2021.5,2021 Q3,Coûts liés au transport,NA,0.273,0.08,0.005,NA,A,B,A
AB,2021.5,2021 Q3,Coûts liés au transport,NA,0.3,0.12,0.07,NA,A,C,C
BC,2021.5,2021 Q3,Coûts liés au transport,NA,0.266,0.019,0.037000000000000005,NA,A,A,B
YT,2021.5,2021 Q3,Coûts liés au transport,0,0.237,0.083,0,A,B,C,A
NT,2021.5,2021 Q3,Coûts liés au transport,0,0.29,0.10099999999999999,NA,A,C,C,NA
NU,2021.5,2021 Q3,Coûts liés au transport,0.158,0.29,0.147,0.115,D,B,D,D
CA,2021.5,2021 Q3,Obtention de financement,0.011000000000000001,0.09300000000000001,0.121,0.11900000000000001,A,A,B,B
NL,2021.5,2021 Q3,Obtention de financement,0,0.079,0.069,0.121,A,A,B,E
PE,2021.5,2021 Q3,Obtention de financement,0,0.10300000000000001,0.166,0.094,A,A,C,C
NS,2021.5,2021 Q3,Obtention de financement,0,0.073,0.034,0,A,A,A,A
NB,2021.5,2021 Q3,Obtention de financement,0,0.075,0.184,0.069,A,A,C,C
QC,2021.5,2021 Q3,Obtention de financement,0.026000000000000002,0.10300000000000001,0.259,NA,B,A,C,NA
ON,2021.5,2021 Q3,Obtention de financement,0.001,0.079,0.094,0.016,A,A,C,A
MB,2021.5,2021 Q3,Obtention de financement,0,0.075,0.009000000000000001,0.085,A,A,A,D
SK,2021.5,2021 Q3,Obtention de financement,0.063,0.091,0.040999999999999995,0,B,A,B,A
AB,2021.5,2021 Q3,Obtention de financement,0,0.115,0.10300000000000001,NA,A,A,B,NA
BC,2021.5,2021 Q3,Obtention de financement,0,0.102,0.069,0.075,A,A,B,C
YT,2021.5,2021 Q3,Obtention de financement,0,0.078,0.361,0,A,A,E,A
NT,2021.5,2021 Q3,Obtention de financement,0,0.10800000000000001,0.047,NA,A,B,B,NA
NU,2021.5,2021 Q3,Obtention de financement,0,0.162,0.17,NA,A,B,C,NA
CA,2021.5,2021 Q3,Pénurie d'espace ou d'équipement,0.043,0.076,0.11900000000000001,0.042,B,A,A,A
NL,2021.5,2021 Q3,Pénurie d'espace ou d'équipement,0,0.062,0.179,0.102,A,A,D,D
PE,2021.5,2021 Q3,Pénurie d'espace ou d'équipement,NA,0.069,0.033,0.02,NA,A,A,A
NS,2021.5,2021 Q3,Pénurie d'espace ou d'équipement,0,0.092,0.018000000000000002,0.019,A,A,A,A
NB,2021.5,2021 Q3,Pénurie d'espace ou d'équipement,0,0.054000000000000006,0.122,0.034,A,A,B,A
QC,2021.5,2021 Q3,Pénurie d'espace ou d'équipement,0.026000000000000002,0.075,0.158,0.094,B,A,C,D
ON,2021.5,2021 Q3,Pénurie d'espace ou d'équipement,0.01,0.077,0.073,0.002,A,A,B,A
MB,2021.5,2021 Q3,Pénurie d'espace ou d'équipement,NA,0.077,0.075,0.04,NA,A,B,B
SK,2021.5,2021 Q3,Pénurie d'espace ou d'équipement,0.015,0.068,0.11199999999999999,0.107,A,A,C,D
AB,2021.5,2021 Q3,Pénurie d'espace ou d'équipement,0,0.07200000000000001,0.168,0.08900000000000001,A,A,D,D
BC,2021.5,2021 Q3,Pénurie d'espace ou d'équipement,0.005,0.08199999999999999,0.159,0.004,A,A,C,A
YT,2021.5,2021 Q3,Pénurie d'espace ou d'équipement,0,0.078,0.14300000000000002,0,A,A,D,A
NT,2021.5,2021 Q3,Pénurie d'espace ou d'équipement,NA,0.085,0.207,NA,NA,B,C,NA
