geoAbb,seriesDate,dateLabel,busChar,item2,valIncrease,valSame,valDecrease,valNA,statusIncrease,statusSame,statusDecrease,statusNA
NS,2022,2022 Q1,Institutions commerciales à but non lucratif,Rentabilité,0,0.46399999999999997,0.19,0.34600000000000003,A,E,D,D
NS,2022,2022 Q1,Institutions commerciales à but non lucratif,Réserves de trésorerie,0.043,0.6659999999999999,0.152,0.139,B,D,C,C
NS,2022,2022 Q1,Institutions commerciales à but non lucratif,Dépenses en capital,0.115,0.589,0.092,0.204,C,E,C,D
NS,2022,2022 Q1,Institutions commerciales à but non lucratif,Dépenses liées à la formation,0.052000000000000005,0.638,0.151,0.159,B,D,C,D
NS,2022,2022 Q1,Institutions commerciales à but non lucratif,Budget de marketing,0.175,0.40700000000000003,0.047,0.371,C,D,B,E
NS,2022,2022 Q1,Institutions commerciales à but non lucratif,Dépenses liées à la recherche et au développement,0.023,0.38,0.077,0.52,A,E,C,E
NB,2022,2022 Q1,Institutions gouvernementales,Nombre d'employés,0,0.9890000000000001,0.011000000000000001,0,A,A,A,A
NB,2022,2022 Q1,Institutions gouvernementales,Postes vacants,0.032,0.23,0,0.738,A,E,A,E
NB,2022,2022 Q1,Institutions gouvernementales,Ventes,0.018000000000000002,NA,0.032,NA,A,NA,A,NA
NB,2022,2022 Q1,Institutions gouvernementales,Prix de vente,0.039,NA,0,NA,B,NA,A,NA
NB,2022,2022 Q1,Institutions gouvernementales,Demande,0.026000000000000002,NA,NA,0,A,NA,NA,A
NB,2022,2022 Q1,Institutions gouvernementales,Importations,0,0.077,0,0.9229999999999999,A,B,A,B
NB,2022,2022 Q1,Institutions gouvernementales,Exportations,0,0.040999999999999995,0,0.9590000000000001,A,B,A,B
NB,2022,2022 Q1,Institutions gouvernementales,Résultat opérationnel,0.077,0.86,0.064,0,C,D,B,A
NB,2022,2022 Q1,Institutions gouvernementales,Dépenses opérationnelles,0.13699999999999998,0.851,0.011000000000000001,0,D,D,A,A
NB,2022,2022 Q1,Institutions gouvernementales,Rentabilité,0.018000000000000002,0.762,0.091,0.129,A,E,C,D
NB,2022,2022 Q1,Institutions gouvernementales,Réserves de trésorerie,0.08,0.191,0.016,NA,C,E,A,NA
NB,2022,2022 Q1,Institutions gouvernementales,Dépenses en capital,NA,0.23199999999999998,0.039,NA,NA,E,B,NA
NB,2022,2022 Q1,Institutions gouvernementales,Dépenses liées à la formation,0.073,NA,0.018000000000000002,NA,C,NA,A,NA
NB,2022,2022 Q1,Institutions gouvernementales,Budget de marketing,0.091,NA,0.011000000000000001,NA,C,NA,A,NA
NB,2022,2022 Q1,Institutions gouvernementales,Dépenses liées à la recherche et au développement,0,NA,0,NA,A,NA,A,NA
NB,2022,2022 Q1,Entreprises,Nombre d'employés,0.12,0.775,0.105,0,A,A,A,A
NB,2022,2022 Q1,Entreprises,Postes vacants,0.078,0.511,0.055,0.355,A,A,A,A
NB,2022,2022 Q1,Entreprises,Ventes,0.152,0.687,0.162,0,A,A,A,A
NB,2022,2022 Q1,Entreprises,Prix de vente,0.364,0.599,0.037000000000000005,0,A,A,A,A
NB,2022,2022 Q1,Entreprises,Demande,0.22399999999999998,0.6609999999999999,0.115,0,A,A,A,A
NB,2022,2022 Q1,Entreprises,Importations,0.021,0.136,0.013999999999999999,0.83,A,A,A,A
NB,2022,2022 Q1,Entreprises,Exportations,0.017,0.102,0.009000000000000001,0.871,A,A,A,A
NB,2022,2022 Q1,Entreprises,Résultat opérationnel,0.183,0.603,0.214,0,A,A,A,A
NB,2022,2022 Q1,Entreprises,Dépenses opérationnelles,0.485,0.444,0.071,0,A,A,A,A
NB,2022,2022 Q1,Entreprises,Rentabilité,0.106,0.5529999999999999,0.341,0,A,A,A,A
NB,2022,2022 Q1,Entreprises,Réserves de trésorerie,0.065,0.526,0.273,0.136,A,A,A,A
NB,2022,2022 Q1,Entreprises,Dépenses en capital,0.16899999999999998,0.589,0.077,0.165,A,A,A,A
NB,2022,2022 Q1,Entreprises,Dépenses liées à la formation,0.102,0.504,0.057,0.33799999999999997,A,A,A,A
NB,2022,2022 Q1,Entreprises,Budget de marketing,0.078,0.494,0.095,0.33399999999999996,A,A,A,A
NB,2022,2022 Q1,Entreprises,Dépenses liées à la recherche et au développement,0.03,0.254,0.032,0.684,A,A,A,A
NB,2022,2022 Q1,Organismes communautaires à but non lucratif,Nombre d'employés,0.064,0.879,0.055999999999999994,0,B,B,B,A
NB,2022,2022 Q1,Organismes communautaires à but non lucratif,Postes vacants,0.032,0.375,0.025,0.568,A,C,A,C
NB,2022,2022 Q1,Organismes communautaires à but non lucratif,Ventes,0.057999999999999996,0.213,0.054000000000000006,0.6759999999999999,A,B,A,C
NB,2022,2022 Q1,Organismes communautaires à but non lucratif,Prix de vente,0.075,0.257,0,0.669,B,B,A,C
NB,2022,2022 Q1,Organismes communautaires à but non lucratif,Demande,0.331,0.601,0.068,0,C,C,A,A
NB,2022,2022 Q1,Organismes communautaires à but non lucratif,Importations,0,0.027999999999999997,0,0.972,A,A,A,A
NB,2022,2022 Q1,Organismes communautaires à but non lucratif,Exportations,0,0.02,0,0.98,A,A,A,A
NB,2022,2022 Q1,Organismes communautaires à but non lucratif,Résultat opérationnel,0.08800000000000001,0.6609999999999999,0.251,0,B,C,C,A
NB,2022,2022 Q1,Organismes communautaires à but non lucratif,Dépenses opérationnelles,0.273,0.623,0.10400000000000001,0,C,C,B,A
NB,2022,2022 Q1,Organismes communautaires à but non lucratif,Rentabilité,0.047,0.27,0.26899999999999996,0.413,A,C,C,C
NB,2022,2022 Q1,Organismes communautaires à but non lucratif,Réserves de trésorerie,0.038,0.446,0.325,0.191,A,C,C,C
NB,2022,2022 Q1,Organismes communautaires à but non lucratif,Dépenses en capital,0.09,0.47200000000000003,0.054000000000000006,0.384,B,C,A,C
NB,2022,2022 Q1,Organismes communautaires à but non lucratif,Dépenses liées à la formation,0.1,0.36,0.039,0.501,B,C,A,C
NB,2022,2022 Q1,Organismes communautaires à but non lucratif,Budget de marketing,0.07,0.358,0.038,0.534,B,C,A,C
NB,2022,2022 Q1,Organismes communautaires à but non lucratif,Dépenses liées à la recherche et au développement,0.054000000000000006,0.11699999999999999,0.013000000000000001,0.816,A,B,A,B
NB,2022,2022 Q1,Institutions commerciales à but non lucratif,Nombre d'employés,0.032,0.8809999999999999,0.08800000000000001,0,B,C,C,A
NB,2022,2022 Q1,Institutions commerciales à but non lucratif,Postes vacants,0.039,0.695,0.06,0.20600000000000002,B,E,B,E
NB,2022,2022 Q1,Institutions commerciales à but non lucratif,Ventes,0.018000000000000002,NA,0.075,NA,A,NA,B,NA
NB,2022,2022 Q1,Institutions commerciales à but non lucratif,Prix de vente,0.077,NA,0,NA,B,NA,A,NA
NB,2022,2022 Q1,Institutions commerciales à but non lucratif,Demande,NA,0.4,0.042,0,NA,E,B,A
NB,2022,2022 Q1,Institutions commerciales à but non lucratif,Importations,0,0.008,0,0.992,A,A,A,A
NB,2022,2022 Q1,Institutions commerciales à but non lucratif,Exportations,0,0.008,0.027999999999999997,0.9640000000000001,A,A,B,B
NB,2022,2022 Q1,Institutions commerciales à but non lucratif,Résultat opérationnel,NA,NA,0.102,0,NA,NA,C,A
NB,2022,2022 Q1,Institutions commerciales à but non lucratif,Dépenses opérationnelles,NA,NA,0.057,0,NA,NA,C,A
NB,2022,2022 Q1,Institutions commerciales à but non lucratif,Rentabilité,0.07400000000000001,NA,0.068,NA,C,NA,B,NA
NB,2022,2022 Q1,Institutions commerciales à but non lucratif,Réserves de trésorerie,0.034,NA,0.068,NA,B,NA,B,NA
NB,2022,2022 Q1,Institutions commerciales à but non lucratif,Dépenses en capital,0.048,0.35600000000000004,0.10099999999999999,NA,B,E,C,NA
NB,2022,2022 Q1,Institutions commerciales à but non lucratif,Dépenses liées à la formation,0.032,NA,0.035,NA,B,NA,B,NA
NB,2022,2022 Q1,Institutions commerciales à but non lucratif,Budget de marketing,0.115,0.316,0.027999999999999997,NA,D,E,B,NA
NB,2022,2022 Q1,Institutions commerciales à but non lucratif,Dépenses liées à la recherche et au développement,0.083,0.272,0.027999999999999997,0.617,D,E,B,E
QC,2022,2022 Q1,Institutions gouvernementales,Nombre d'employés,0.028999999999999998,0.91,0.061,0,A,C,C,A
QC,2022,2022 Q1,Institutions gouvernementales,Postes vacants,0.16399999999999998,NA,0.004,0.20199999999999999,E,NA,A,E
QC,2022,2022 Q1,Institutions gouvernementales,Ventes,0.006999999999999999,NA,0,NA,A,NA,A,NA
QC,2022,2022 Q1,Institutions gouvernementales,Prix de vente,0.087,NA,0,NA,D,NA,A,NA
QC,2022,2022 Q1,Institutions gouvernementales,Demande,0.24600000000000002,0.753,0.001,0,E,E,A,A
QC,2022,2022 Q1,Institutions gouvernementales,Importations,0,0.027000000000000003,0.003,0.97,A,A,A,A
QC,2022,2022 Q1,Institutions gouvernementales,Exportations,0,0,0,1,A,A,A,A
QC,2022,2022 Q1,Institutions gouvernementales,Résultat opérationnel,0.009000000000000001,0.755,0.23600000000000002,0,A,E,E,A
QC,2022,2022 Q1,Institutions gouvernementales,Dépenses opérationnelles,0.133,0.813,0.054000000000000006,0,C,D,C,A
QC,2022,2022 Q1,Institutions gouvernementales,Rentabilité,0.002,NA,0.012,NA,A,NA,A,NA
QC,2022,2022 Q1,Institutions gouvernementales,Réserves de trésorerie,NA,0.213,0.154,0.379,NA,E,E,E
QC,2022,2022 Q1,Institutions gouvernementales,Dépenses en capital,NA,0.32,0.03,0.309,NA,E,B,E
QC,2022,2022 Q1,Institutions gouvernementales,Dépenses liées à la formation,0.12300000000000001,NA,0.068,0.27399999999999997,E,NA,C,E
QC,2022,2022 Q1,Institutions gouvernementales,Budget de marketing,0.005,0.6459999999999999,0.061,0.287,A,E,C,E
QC,2022,2022 Q1,Institutions gouvernementales,Dépenses liées à la recherche et au développement,0.005,NA,0.003,NA,A,NA,A,NA
QC,2022,2022 Q1,Entreprises,Nombre d'employés,0.152,0.774,0.07400000000000001,0,A,A,A,A
QC,2022,2022 Q1,Entreprises,Postes vacants,0.107,0.44299999999999995,0.078,0.371,A,A,A,A
QC,2022,2022 Q1,Entreprises,Ventes,0.225,0.647,0.127,0,A,A,A,A
QC,2022,2022 Q1,Entreprises,Prix de vente,0.428,0.536,0.036000000000000004,0,A,A,A,A
QC,2022,2022 Q1,Entreprises,Demande,0.27699999999999997,0.623,0.099,0,A,A,A,A
QC,2022,2022 Q1,Entreprises,Importations,0.027000000000000003,0.121,0.012,0.84,A,A,A,A
QC,2022,2022 Q1,Entreprises,Exportations,0.019,0.076,0.006999999999999999,0.898,A,A,A,A
QC,2022,2022 Q1,Entreprises,Résultat opérationnel,0.28800000000000003,0.547,0.166,0,A,A,A,A
QC,2022,2022 Q1,Entreprises,Dépenses opérationnelles,0.431,0.505,0.063,0,A,A,A,A
QC,2022,2022 Q1,Entreprises,Rentabilité,0.16399999999999998,0.594,0.242,0,A,A,A,A
QC,2022,2022 Q1,Entreprises,Réserves de trésorerie,0.127,0.555,0.255,0.063,A,A,A,A
QC,2022,2022 Q1,Entreprises,Dépenses en capital,0.2,0.59,0.059000000000000004,0.151,A,A,A,A
QC,2022,2022 Q1,Entreprises,Dépenses liées à la formation,0.153,0.5329999999999999,0.033,0.281,A,A,A,A
QC,2022,2022 Q1,Entreprises,Budget de marketing,0.13699999999999998,0.49700000000000005,0.085,0.281,A,A,A,A
QC,2022,2022 Q1,Entreprises,Dépenses liées à la recherche et au développement,0.076,0.303,0.035,0.586,A,A,A,A
QC,2022,2022 Q1,Organismes communautaires à but non lucratif,Nombre d'employés,0.133,0.8390000000000001,0.027999999999999997,0,B,B,A,A
QC,2022,2022 Q1,Organismes communautaires à but non lucratif,Postes vacants,0.156,0.414,0.057999999999999996,0.37200000000000005,C,C,B,C
QC,2022,2022 Q1,Organismes communautaires à but non lucratif,Ventes,0.142,0.379,0.161,0.318,B,D,C,C
QC,2022,2022 Q1,Organismes communautaires à but non lucratif,Prix de vente,0.133,0.348,0.055,0.46399999999999997,C,C,B,C
QC,2022,2022 Q1,Organismes communautaires à but non lucratif,Demande,0.348,0.531,0.121,0,C,C,C,A
QC,2022,2022 Q1,Organismes communautaires à but non lucratif,Importations,0.001,0.004,0.001,0.9940000000000001,A,A,A,A
QC,2022,2022 Q1,Organismes communautaires à but non lucratif,Exportations,0,0.001,0.001,0.998,A,A,A,A
QC,2022,2022 Q1,Organismes communautaires à but non lucratif,Résultat opérationnel,0.141,0.642,0.217,0,B,C,C,A
QC,2022,2022 Q1,Organismes communautaires à but non lucratif,Dépenses opérationnelles,0.41,0.502,0.08800000000000001,0,C,D,C,A
QC,2022,2022 Q1,Organismes communautaires à but non lucratif,Rentabilité,0.034,0.344,0.233,0.38799999999999996,A,C,C,C
QC,2022,2022 Q1,Organismes communautaires à but non lucratif,Réserves de trésorerie,0.08,0.47100000000000003,0.242,0.207,C,D,C,C
QC,2022,2022 Q1,Organismes communautaires à but non lucratif,Dépenses en capital,0.138,0.389,0.063,0.41,B,C,B,D
QC,2022,2022 Q1,Organismes communautaires à but non lucratif,Dépenses liées à la formation,0.153,0.47200000000000003,0.085,0.29,B,C,C,C
QC,2022,2022 Q1,Organismes communautaires à but non lucratif,Budget de marketing,0.151,0.45399999999999996,0.032,0.363,C,C,A,C
QC,2022,2022 Q1,Organismes communautaires à but non lucratif,Dépenses liées à la recherche et au développement,0.068,0.21899999999999997,0.002,0.711,B,C,A,C
QC,2022,2022 Q1,Institutions commerciales à but non lucratif,Nombre d'employés,0.19,0.784,0.025,0,E,E,A,A
QC,2022,2022 Q1,Institutions commerciales à but non lucratif,Postes vacants,0.038,0.335,0.166,0.461,B,E,E,E
QC,2022,2022 Q1,Institutions commerciales à but non lucratif,Ventes,0.26899999999999996,0.39,0.32299999999999995,0.018000000000000002,E,E,E,A
QC,2022,2022 Q1,Institutions commerciales à but non lucratif,Prix de vente,0.44299999999999995,0.371,0,0.18600000000000003,E,E,A,E
QC,2022,2022 Q1,Institutions commerciales à but non lucratif,Demande,0.22399999999999998,0.675,0.10099999999999999,0,E,E,C,A
QC,2022,2022 Q1,Institutions commerciales à but non lucratif,Importations,0,0.001,0,0.9990000000000001,A,A,A,A
QC,2022,2022 Q1,Institutions commerciales à but non lucratif,Exportations,0,0.012,0.038,0.95,A,A,B,B
QC,2022,2022 Q1,Institutions commerciales à but non lucratif,Résultat opérationnel,0.27,0.425,0.306,0,E,E,E,A
QC,2022,2022 Q1,Institutions commerciales à but non lucratif,Dépenses opérationnelles,0.413,0.5660000000000001,0.021,0,E,E,A,A
QC,2022,2022 Q1,Institutions commerciales à but non lucratif,Rentabilité,0.136,0.309,0.337,0.218,E,E,E,E
QC,2022,2022 Q1,Institutions commerciales à but non lucratif,Réserves de trésorerie,0.136,0.532,0.299,0.033,E,E,E,A
QC,2022,2022 Q1,Institutions commerciales à but non lucratif,Dépenses en capital,0.191,0.536,0.032,0.24,D,E,B,E
QC,2022,2022 Q1,Institutions commerciales à but non lucratif,Dépenses liées à la formation,0.37799999999999995,0.442,0.023,0.157,E,E,A,E
QC,2022,2022 Q1,Institutions commerciales à but non lucratif,Budget de marketing,0.273,0.514,0.061,0.152,E,E,B,C
QC,2022,2022 Q1,Institutions commerciales à but non lucratif,Dépenses liées à la recherche et au développement,0.278,0.111,0.011000000000000001,0.601,E,C,A,E
ON,2022,2022 Q1,Institutions gouvernementales,Nombre d'employés,0.073,0.9229999999999999,0.004,0,B,B,A,A
ON,2022,2022 Q1,Institutions gouvernementales,Postes vacants,0.048,0.769,0.006,0.17600000000000002,B,E,A,E
ON,2022,2022 Q1,Institutions gouvernementales,Ventes,0.019,NA,0.008,NA,A,NA,A,NA
ON,2022,2022 Q1,Institutions gouvernementales,Prix de vente,0.003,NA,0,NA,A,NA,A,NA
ON,2022,2022 Q1,Institutions gouvernementales,Demande,0.22899999999999998,0.764,0.006999999999999999,0,E,E,A,A
ON,2022,2022 Q1,Institutions gouvernementales,Importations,0,0.049,0,0.951,A,B,A,B
ON,2022,2022 Q1,Institutions gouvernementales,Exportations,0,0.134,0,0.866,A,D,A,D
ON,2022,2022 Q1,Institutions gouvernementales,Résultat opérationnel,0.085,0.8590000000000001,0.055999999999999994,0,C,C,B,A
ON,2022,2022 Q1,Institutions gouvernementales,Dépenses opérationnelles,0.152,0.847,0.002,0,D,D,A,A
ON,2022,2022 Q1,Institutions gouvernementales,Rentabilité,0.066,0.18899999999999997,NA,NA,C,E,NA,NA
ON,2022,2022 Q1,Institutions gouvernementales,Réserves de trésorerie,0.013999999999999999,0.74,0.066,0.18,A,E,B,D
ON,2022,2022 Q1,Institutions gouvernementales,Dépenses en capital,0.12300000000000001,0.83,0,0.047,C,D,A,B
ON,2022,2022 Q1,Institutions gouvernementales,Dépenses liées à la formation,0.078,0.838,0.042,0.043,C,D,B,B
ON,2022,2022 Q1,Institutions gouvernementales,Budget de marketing,0.095,NA,0.009000000000000001,NA,C,NA,A,NA
ON,2022,2022 Q1,Institutions gouvernementales,Dépenses liées à la recherche et au développement,0.001,NA,0,NA,A,NA,A,NA
ON,2022,2022 Q1,Entreprises,Nombre d'employés,0.141,0.758,0.10099999999999999,0,A,A,A,A
ON,2022,2022 Q1,Entreprises,Postes vacants,0.102,0.493,0.061,0.344,A,A,A,A
ON,2022,2022 Q1,Entreprises,Ventes,0.221,0.56,0.21899999999999997,0,A,A,A,A
ON,2022,2022 Q1,Entreprises,Prix de vente,0.38,0.561,0.057999999999999996,0,A,A,A,A
ON,2022,2022 Q1,Entreprises,Demande,0.271,0.5589999999999999,0.171,0,A,A,A,A
ON,2022,2022 Q1,Entreprises,Importations,0.034,0.171,0.032,0.763,A,A,A,A
ON,2022,2022 Q1,Entreprises,Exportations,0.026000000000000002,0.11800000000000001,0.015,0.8420000000000001,A,A,A,A
ON,2022,2022 Q1,Entreprises,Résultat opérationnel,0.215,0.516,0.26899999999999996,0,A,A,A,A
ON,2022,2022 Q1,Entreprises,Dépenses opérationnelles,0.56,0.391,0.049,0,A,A,A,A
ON,2022,2022 Q1,Entreprises,Rentabilité,0.145,0.451,0.40399999999999997,0,A,A,A,A
ON,2022,2022 Q1,Entreprises,Réserves de trésorerie,0.085,0.485,0.326,0.10400000000000001,A,A,A,A
ON,2022,2022 Q1,Entreprises,Dépenses en capital,0.221,0.529,0.083,0.166,A,A,A,A
ON,2022,2022 Q1,Entreprises,Dépenses liées à la formation,0.193,0.47100000000000003,0.055999999999999994,0.28,A,A,A,A
ON,2022,2022 Q1,Entreprises,Budget de marketing,0.17600000000000002,0.499,0.124,0.201,A,A,A,A
ON,2022,2022 Q1,Entreprises,Dépenses liées à la recherche et au développement,0.077,0.27399999999999997,0.048,0.601,A,A,A,A
ON,2022,2022 Q1,Organismes communautaires à but non lucratif,Nombre d'employés,0.107,0.8759999999999999,0.017,0,B,C,A,A
ON,2022,2022 Q1,Organismes communautaires à but non lucratif,Postes vacants,0.079,0.632,0.022000000000000002,0.268,B,D,A,D
ON,2022,2022 Q1,Organismes communautaires à but non lucratif,Ventes,0.037000000000000005,0.382,0.025,0.556,A,D,A,D
ON,2022,2022 Q1,Organismes communautaires à but non lucratif,Prix de vente,0.055,0.369,0.005,0.57,A,D,A,D
ON,2022,2022 Q1,Organismes communautaires à but non lucratif,Demande,0.34299999999999997,0.634,0.023,0,D,D,A,A
ON,2022,2022 Q1,Organismes communautaires à but non lucratif,Importations,0.006999999999999999,0.061,0,0.9309999999999999,A,B,A,B
ON,2022,2022 Q1,Organismes communautaires à but non lucratif,Exportations,0,0.061,0,0.9390000000000001,A,B,A,B
ON,2022,2022 Q1,Organismes communautaires à but non lucratif,Résultat opérationnel,0.036000000000000004,0.831,0.133,0,A,B,B,A
ON,2022,2022 Q1,Organismes communautaires à but non lucratif,Dépenses opérationnelles,0.308,0.682,0.01,0,D,D,A,A
ON,2022,2022 Q1,Organismes communautaires à but non lucratif,Rentabilité,0.023,0.485,0.18,0.312,A,D,C,D
ON,2022,2022 Q1,Organismes communautaires à but non lucratif,Réserves de trésorerie,0.025,0.66,0.16,0.154,A,D,B,C
ON,2022,2022 Q1,Organismes communautaires à but non lucratif,Dépenses en capital,0.157,0.624,0.114,0.106,C,D,D,B
ON,2022,2022 Q1,Organismes communautaires à but non lucratif,Dépenses liées à la formation,0.192,0.45299999999999996,0.124,0.231,C,D,D,D
ON,2022,2022 Q1,Organismes communautaires à but non lucratif,Budget de marketing,0.142,0.491,0.035,0.332,C,D,A,D
ON,2022,2022 Q1,Organismes communautaires à but non lucratif,Dépenses liées à la recherche et au développement,0.08900000000000001,0.21600000000000003,0.005,0.69,C,D,A,D
ON,2022,2022 Q1,Institutions commerciales à but non lucratif,Nombre d'employés,0.23600000000000002,0.732,0.032,0,E,E,B,A
ON,2022,2022 Q1,Institutions commerciales à but non lucratif,Postes vacants,0.042,NA,0.092,NA,B,NA,C,NA
ON,2022,2022 Q1,Institutions commerciales à but non lucratif,Ventes,0.084,0.593,0.047,0.276,C,E,B,E
ON,2022,2022 Q1,Institutions commerciales à but non lucratif,Prix de vente,0.21899999999999997,NA,0.001,0.276,E,NA,A,E
ON,2022,2022 Q1,Institutions commerciales à but non lucratif,Demande,0.168,0.7959999999999999,0.036000000000000004,0,E,E,B,A
ON,2022,2022 Q1,Institutions commerciales à but non lucratif,Importations,0,0.055999999999999994,0,0.9440000000000001,A,B,A,B
ON,2022,2022 Q1,Institutions commerciales à but non lucratif,Exportations,0,0.05,0,0.95,A,B,A,B
ON,2022,2022 Q1,Institutions commerciales à but non lucratif,Résultat opérationnel,0.201,NA,0.212,0,E,NA,E,A
ON,2022,2022 Q1,Institutions commerciales à but non lucratif,Dépenses opérationnelles,0.659,0.23600000000000002,0.106,0,E,D,D,A
ON,2022,2022 Q1,Institutions commerciales à but non lucratif,Rentabilité,0.053,NA,0.22399999999999998,0.209,B,NA,E,E
ON,2022,2022 Q1,Institutions commerciales à but non lucratif,Réserves de trésorerie,0.099,0.7829999999999999,0.09699999999999999,0.02,D,E,C,A
