Group,Attribute,Year,QuestionNo,Estimate,cv,CI Lower,CI Upper,Unweightedn,QuestionText,QuestionGroup,Region,Marker
Business & professional,Do not support cause,2013,nv_020,0.409326101,4.710451758,0.37144394,0.447208261,623,Gave enough time already,Barriers to volunteering by cause support,PR,
Business & professional,Support cause,2013,nv_020,0.41580933,25.60173387,0.206655245,0.624963415,467,Gave enough time already,Barriers to volunteering by cause support,PR,*
Business & professional,Do not support cause,2013,nv_020,0.352485241,6.822626587,0.305235951,0.39973453,320,Gave enough time already,Barriers to volunteering by cause support,AB,
Business & professional,Support cause,2013,nv_020,0.481084674,28.98478714,0.207120119,0.755049229,203,Gave enough time already,Barriers to volunteering by cause support,AB,*
Business & professional,Do not support cause,2013,nv_020,0.42706167,4.941012499,0.385603581,0.46851976,537,Gave enough time already,Barriers to volunteering by cause support,BC,
Business & professional,Support cause,2013,nv_020,0.409671727,30.69098554,0.1626418,0.656701653,449,Gave enough time already,Barriers to volunteering by cause support,BC,*
Other,Do not support cause,2013,nv_020,0.423904896,1.955076256,0.407621879,0.440187913,4011,Gave enough time already,Barriers to volunteering by cause support,CA,
Other,Support cause,2013,nv_020,0.44769791,12.35700842,0.339005016,0.556390804,3372,Gave enough time already,Barriers to volunteering by cause support,CA,
Other,Do not support cause,2013,nv_020,0.394180865,3.624761284,0.366108585,0.422253145,1055,Gave enough time already,Barriers to volunteering by cause support,AT,
Other,Support cause,2013,nv_020,0.396507617,24.94384915,0.202187507,0.590827727,841,Gave enough time already,Barriers to volunteering by cause support,AT,*
Other,Do not support cause,2013,nv_020,0.54362107,3.282479802,0.508561944,0.578680196,541,Gave enough time already,Barriers to volunteering by cause support,QC,
Other,Support cause,2013,nv_020,0.396116741,27.46406182,0.182374328,0.609859153,678,Gave enough time already,Barriers to volunteering by cause support,QC,*
Other,Do not support cause,2013,nv_020,0.401475419,3.46752017,0.374123947,0.42882689,935,Gave enough time already,Barriers to volunteering by cause support,ON,
Other,Support cause,2013,nv_020,0.512482718,19.68798603,0.314246383,0.710719053,734,Gave enough time already,Barriers to volunteering by cause support,ON,*
Other,Do not support cause,2013,nv_020,0.407078743,4.692372092,0.369549171,0.444608314,623,Gave enough time already,Barriers to volunteering by cause support,PR,
Other,Support cause,2013,nv_020,0.509595398,23.36331786,0.275677875,0.743512921,467,Gave enough time already,Barriers to volunteering by cause support,PR,*
Other,Do not support cause,2013,nv_020,0.348947766,6.753010138,0.302649943,0.395245588,320,Gave enough time already,Barriers to volunteering by cause support,AB,
Other,Support cause,2013,nv_020,0.525689636,31.14580073,0.204004008,0.847375263,203,Gave enough time already,Barriers to volunteering by cause support,AB,*
Other,Do not support cause,2013,nv_020,0.430597091,4.847536212,0.389586607,0.471607575,537,Gave enough time already,Barriers to volunteering by cause support,BC,
Other,Support cause,2013,nv_020,0.154059335,63.5327834,-0.038244809,0.34636348,449,Gave enough time already,Barriers to volunteering by cause support,BC,…
Arts & culture,Do not support cause,2013,nv_030,0.083717695,5.681065347,0.07437333,0.09306206,6824,Dissatisfied with previous experience,Barriers to volunteering by cause support,CA,
Arts & culture,Support cause,2013,nv_030,0.079000287,22.28024804,0.044418181,0.113582392,568,Dissatisfied with previous experience,Barriers to volunteering by cause support,CA,*
Arts & culture,Do not support cause,2013,nv_030,0.061523053,12.37659809,0.046562697,0.076483408,1788,Dissatisfied with previous experience,Barriers to volunteering by cause support,AT,
Arts & culture,Support cause,2013,nv_030,0.095478111,34.73916605,0.030311378,0.160644843,112,Dissatisfied with previous experience,Barriers to volunteering by cause support,AT,…
Arts & culture,Do not support cause,2013,nv_030,0.06434702,12.43600443,0.048624866,0.080069174,1133,Dissatisfied with previous experience,Barriers to volunteering by cause support,QC,
Arts & culture,Support cause,2013,nv_030,0.14019158,42.94038004,0.021917234,0.258465926,85,Dissatisfied with previous experience,Barriers to volunteering by cause support,QC,…
Arts & culture,Do not support cause,2013,nv_030,0.079412282,10.46214322,0.063088865,0.095735699,1544,Dissatisfied with previous experience,Barriers to volunteering by cause support,ON,
Arts & culture,Support cause,2013,nv_030,0.104805614,36.02212632,0.030630771,0.178980456,130,Dissatisfied with previous experience,Barriers to volunteering by cause support,ON,…
Arts & culture,Do not support cause,2013,nv_030,0.104025054,11.94474769,0.079612249,0.128437858,985,Dissatisfied with previous experience,Barriers to volunteering by cause support,PR,
Arts & culture,Support cause,2013,nv_030,0.040233647,52.15887321,-0.000997018,0.081464313,108,Dissatisfied with previous experience,Barriers to volunteering by cause support,PR,…
Arts & culture,Do not support cause,2013,nv_030,0.112450745,16.94441292,0.075014558,0.149886932,475,Dissatisfied with previous experience,Barriers to volunteering by cause support,AB,*
Arts & culture,Support cause,2013,nv_030,0.023044761,75.31978024,-0.011057565,0.057147087,48,Dissatisfied with previous experience,Barriers to volunteering by cause support,AB,…
Arts & culture,Do not support cause,2013,nv_030,0.093888383,13.00846347,0.069892286,0.11788448,899,Dissatisfied with previous experience,Barriers to volunteering by cause support,BC,
Arts & culture,Support cause,2013,nv_030,0.04686502,42.28427499,0.007930893,0.085799146,85,Dissatisfied with previous experience,Barriers to volunteering by cause support,BC,…
Sports & Recreation,Do not support cause,2013,nv_030,0.079740262,6.446681577,0.069640372,0.089840151,6824,Dissatisfied with previous experience,Barriers to volunteering by cause support,CA,
Sports & Recreation,Support cause,2013,nv_030,0.094878961,10.63340629,0.075057071,0.114700851,568,Dissatisfied with previous experience,Barriers to volunteering by cause support,CA,
Sports & Recreation,Do not support cause,2013,nv_030,0.067048426,13.38181678,0.049420289,0.084676563,1788,Dissatisfied with previous experience,Barriers to volunteering by cause support,AT,
Sports & Recreation,Support cause,2013,nv_030,0.052557803,23.67465423,0.028110914,0.077004691,112,Dissatisfied with previous experience,Barriers to volunteering by cause support,AT,*
Sports & Recreation,Do not support cause,2013,nv_030,0.066474624,15.55268161,0.046162099,0.086787149,1133,Dissatisfied with previous experience,Barriers to volunteering by cause support,QC,
Sports & Recreation,Support cause,2013,nv_030,0.079054624,21.63566875,0.045449899,0.112659349,85,Dissatisfied with previous experience,Barriers to volunteering by cause support,QC,*
Sports & Recreation,Do not support cause,2013,nv_030,0.081517916,11.10350391,0.063734473,0.09930136,1544,Dissatisfied with previous experience,Barriers to volunteering by cause support,ON,
Sports & Recreation,Support cause,2013,nv_030,0.078793027,22.92659037,0.043301066,0.114284989,130,Dissatisfied with previous experience,Barriers to volunteering by cause support,ON,*
Sports & Recreation,Do not support cause,2013,nv_030,0.089454883,14.37547486,0.064189319,0.114720447,985,Dissatisfied with previous experience,Barriers to volunteering by cause support,PR,
Sports & Recreation,Support cause,2013,nv_030,0.125705154,19.94701483,0.076440693,0.174969616,108,Dissatisfied with previous experience,Barriers to volunteering by cause support,PR,*
Sports & Recreation,Do not support cause,2013,nv_030,0.085994931,22.51047459,0.04796196,0.124027901,475,Dissatisfied with previous experience,Barriers to volunteering by cause support,AB,*
Sports & Recreation,Support cause,2013,nv_030,0.156039405,24.83537937,0.07990029,0.23217852,48,Dissatisfied with previous experience,Barriers to volunteering by cause support,AB,*
Sports & Recreation,Do not support cause,2013,nv_030,0.08584282,14.88555416,0.060737155,0.110948484,899,Dissatisfied with previous experience,Barriers to volunteering by cause support,BC,
Sports & Recreation,Support cause,2013,nv_030,0.100198797,21.70927594,0.057461152,0.142936442,85,Dissatisfied with previous experience,Barriers to volunteering by cause support,BC,*
Education & research,Do not support cause,2013,nv_030,0.083529671,5.902125933,0.073843503,0.093215839,6824,Dissatisfied with previous experience,Barriers to volunteering by cause support,CA,
Education & research,Support cause,2013,nv_030,0.082787958,14.18742993,0.059711261,0.105864655,568,Dissatisfied with previous experience,Barriers to volunteering by cause support,CA,
Education & research,Do not support cause,2013,nv_030,0.065226527,12.28975166,0.049476906,0.080976147,1788,Dissatisfied with previous experience,Barriers to volunteering by cause support,AT,
Education & research,Support cause,2013,nv_030,0.055519844,32.49151873,0.020077618,0.090962069,112,Dissatisfied with previous experience,Barriers to volunteering by cause support,AT,*
Education & research,Do not support cause,2013,nv_030,0.069218972,12.68105923,0.051973169,0.086464775,1133,Dissatisfied with previous experience,Barriers to volunteering by cause support,QC,
Education & research,Support cause,2013,nv_030,0.070546865,39.10581574,0.016344054,0.124749676,85,Dissatisfied with previous experience,Barriers to volunteering by cause support,QC,…
Education & research,Do not support cause,2013,nv_030,0.080193748,11.33142069,0.062340073,0.098047422,1544,Dissatisfied with previous experience,Barriers to volunteering by cause support,ON,
Education & research,Support cause,2013,nv_030,0.083926905,24.23359876,0.043967238,0.123886572,130,Dissatisfied with previous experience,Barriers to volunteering by cause support,ON,*
Education & research,Do not support cause,2013,nv_030,0.104665241,12.54284769,0.07887227,0.130458212,985,Dissatisfied with previous experience,Barriers to volunteering by cause support,PR,
Education & research,Support cause,2013,nv_030,0.076986387,33.34942835,0.026542903,0.12742987,108,Dissatisfied with previous experience,Barriers to volunteering by cause support,PR,…
Education & research,Do not support cause,2013,nv_030,0.087358615,19.26779589,0.054288134,0.120429097,475,Dissatisfied with previous experience,Barriers to volunteering by cause support,AB,*
Education & research,Support cause,2013,nv_030,0.169487228,31.15797868,0.065732238,0.273242219,48,Dissatisfied with previous experience,Barriers to volunteering by cause support,AB,*
Education & research,Do not support cause,2013,nv_030,0.104653224,13.21024412,0.077490946,0.131815503,899,Dissatisfied with previous experience,Barriers to volunteering by cause support,BC,
Education & research,Support cause,2013,nv_030,0.040847237,32.05087824,0.0151252,0.066569274,85,Dissatisfied with previous experience,Barriers to volunteering by cause support,BC,*
Universities & colleges,Do not support cause,2013,nv_030,0.082460571,5.673629392,0.073268571,0.091652572,6824,Dissatisfied with previous experience,Barriers to volunteering by cause support,CA,
Universities & colleges,Support cause,2013,nv_030,0.099622349,24.6110755,0.051450855,0.147793842,568,Dissatisfied with previous experience,Barriers to volunteering by cause support,CA,*
Universities & colleges,Do not support cause,2013,nv_030,0.063424083,12.10763517,0.048336618,0.078511547,1788,Dissatisfied with previous experience,Barriers to volunteering by cause support,AT,
Universities & colleges,Support cause,2013,nv_030,0.061427281,53.53238522,-0.003179876,0.126034437,112,Dissatisfied with previous experience,Barriers to volunteering by cause support,AT,…
Universities & colleges,Do not support cause,2013,nv_030,0.068717581,12.78723336,0.051453352,0.08598181,1133,Dissatisfied with previous experience,Barriers to volunteering by cause support,QC,
Universities & colleges,Support cause,2013,nv_030,0.080661679,57.82514991,-0.010978677,0.172302035,85,Dissatisfied with previous experience,Barriers to volunteering by cause support,QC,…
Universities & colleges,Do not support cause,2013,nv_030,0.081914449,10.30557804,0.06532868,0.098500218,1544,Dissatisfied with previous experience,Barriers to volunteering by cause support,ON,
